DATE,DA_DEMD_AVG,DA_LMP_AVG,DA_EC_AVG,DA_CC_AVG,DA_MLC_AVG,RT_LMP_AVG,RT_EC_AVG,RT_CC_AVG,RT_MLC_AVG,DryBulb_avg,SYSLoad_avg,COAL,GAS,HYDRO,NUCLEAR,OIL,REFUSE,SOLAR,WIND,TOTAL,COAL_P,GAS_P,HYDRO_P,NUCLEAR_P,OIL_P,REFUSE_P,SOLAR_P,WIND_P
9/10/12,"12,368.96",34.873,34.873,0.0038,0.0754,33.415,35.453,-2.048,0.010,62.667,"12,766.500",225.310,"198,417.930","13,216.396",103677.576,130.274,"18,215.185",212.377,"5,092.221","339,187.269",0.000664264,0.584980476,0.038964894,0.305664703,0.000384077,0.053702443,0.000626135,0.015013007
9/11/12,"14,551.21",41.433,41.433,-0.1871,0.0021,43.012,44.436,-1.406,-0.018,68.958,"15,375.000",42.380,"195,646.039","11,068.373",102734.926,118.812,"17,718.270",296.776,"4,033.107","331,658.683",0.000127782,0.589901755,0.033372782,0.309761002,0.000358236,0.053423206,0.000894824,0.012160414
9/12/12,"15,771.50",44.836,44.836,-0.2413,0.2042,40.401,40.715,-0.367,0.053,71.458,"16,203.917",994.876,"198,941.440","12,294.368",105731.116,119.874,"18,133.295",276.108,"2,035.089","338,526.166",0.002938845,0.587669315,0.036317334,0.312327751,0.000354106,0.053565416,0.000815618,0.006011615
9/13/12,"15,989.17",45.270,45.270,0.0275,0.2454,52.383,52.636,-0.325,0.072,73.042,"16,907.042","4,106.165","215,881.290","14,193.433",105652.770,94.750,"17,847.559",272.641,"2,481.511","360,530.119",0.011389243,0.598788502,0.039368231,0.293048387,0.000262807,0.049503656,0.000756223,0.006882951
9/14/12,"14,778.88",38.987,38.987,0.0013,0.1946,46.123,46.510,-0.419,0.031,66.333,"15,885.625",0.440,"204,218.094","12,965.664",101988.197,125.581,"17,669.249",259.318,"1,503.645","338,730.188",1.29897E-06,0.602893103,0.038277262,0.301089778,0.000370741,0.052163195,0.000765559,0.004439064
9/15/12,"13,208.25",37.715,37.715,-0.0450,0.0638,33.162,33.025,0.000,0.138,53.750,"13,370.375","2,451.610","173,578.896","9,180.317",80503.620,0.390,"17,845.321",237.463,"5,031.251","288,828.868",0.008488106,0.600974886,0.031784624,0.278724286,1.35028E-06,0.061785102,0.000822158,0.017419488
9/16/12,"11,793.79",36.916,36.916,-0.0242,0.0967,33.729,34.303,-0.723,0.148,53.458,"12,178.792",0.000,"165,904.771","8,545.283",80624.139,0.401,"18,068.474",302.198,"6,308.586","279,753.852",0,0.593038379,0.030545721,0.288196707,1.4334E-06,0.064587043,0.001080228,0.022550488
9/17/12,"11,540.29",32.421,32.421,-0.5400,0.1633,32.793,32.630,0.000,0.162,56.625,"11,997.083","1,054.926","197,893.881","8,580.483",80560.262,169.896,"18,203.832",251.563,"1,983.315","308,698.158",0.003417338,0.641059481,0.027795705,0.260967744,0.000550363,0.058969681,0.000814916,0.006424771
9/18/12,"13,131.25",34.421,34.421,-0.0479,0.1471,32.100,31.995,0.001,0.103,55.583,"13,436.917","2,826.840","194,183.163","14,281.222",80398.003,124.000,"17,858.803",80.826,"6,485.556","316,238.413",0.008938952,0.614040404,0.045159669,0.254232249,0.000392109,0.056472592,0.000255586,0.020508438
9/19/12,"13,283.25",39.296,39.296,-0.3258,0.1842,32.675,32.678,-0.103,0.100,59.042,"13,874.417","1,445.803","187,118.805","13,546.428",75464.525,126.846,"17,591.532",232.331,"5,654.643","301,180.913",0.004800447,0.621283743,0.044977711,0.25056211,0.000421162,0.058408522,0.0007714,0.018774905
9/20/12,"13,712.88",39.055,39.055,-2.4896,0.1592,36.365,37.461,-1.227,0.131,64.333,"14,339.542",11.480,"177,899.363","16,488.097",80662.056,168.796,"17,005.969",256.969,"1,378.711","293,871.441",3.90647E-05,0.605364585,0.056106497,0.274480758,0.000574387,0.057868737,0.000874427,0.004691545
9/21/12,"14,456.63",40.883,40.883,-1.3483,0.1992,44.179,44.352,-0.330,0.158,68.333,"15,343.208",0.000,"182,344.651","14,205.343",80733.865,245.813,"17,153.908",173.936,"1,129.280","295,986.796",0,0.616056707,0.047993165,0.272761711,0.000830486,0.057954977,0.000587648,0.003815305
9/22/12,"13,965.13",40.871,40.871,-0.0192,0.2613,44.419,44.703,-0.430,0.147,68.333,"15,422.167",0.000,"168,561.323","13,634.522",79268.515,4.452,"17,075.936",184.434,"2,167.011","280,896.193",0,0.600084042,0.048539362,0.282198609,1.58493E-05,0.060790913,0.000656591,0.007714633
9/23/12,"13,292.42",41.690,41.690,-1.8088,0.1008,56.220,57.746,-1.558,0.032,71.083,"14,806.625",1.160,"149,667.171","12,444.398",80723.674,0.387,"17,457.700",265.163,"4,291.188","264,850.841",4.37982E-06,0.565099852,0.046986439,0.304789193,1.4612E-06,0.065915215,0.001001179,0.016202282
9/24/12,"13,564.29",41.677,41.677,-1.0475,0.2638,46.800,50.538,-3.922,0.184,71.542,"14,774.042",0.000,"180,642.015","13,415.327",80794.884,147.484,"16,872.542",243.234,"1,079.866","293,195.352",0,0.616114866,0.045755592,0.275566729,0.000503023,0.057547099,0.000829597,0.003683094
9/25/12,"14,884.21",51.409,51.409,-1.5921,0.3783,58.478,60.143,-1.935,0.270,71.333,"16,304.833",0.000,"181,226.385","10,985.381",80687.371,139.189,"17,469.627",266.480,"3,392.220","294,166.653",0,0.61606706,0.037344073,0.274291359,0.000473164,0.059386837,0.000905881,0.011531627
9/26/12,"14,764.79",49.396,49.396,-0.7108,0.3967,49.526,52.286,-2.961,0.201,68.292,"15,846.167","1,498.628","193,477.888","13,300.421",80541.670,258.136,"17,163.334",99.665,"2,653.047","308,992.789",0.004850042,0.626156645,0.043044438,0.260658737,0.000835411,0.055546066,0.000322548,0.008586113
9/27/12,"13,805.46",43.819,43.819,-0.1163,0.1396,49.603,49.411,0.000,0.192,67.083,"15,217.792",51.790,"195,051.729","12,195.919",80246.733,162.163,"17,726.702",212.659,"2,747.353","308,395.048",0.000167934,0.632473609,0.039546416,0.260207593,0.000525829,0.057480501,0.000689567,0.008908551
9/28/12,"14,540.00",44.688,44.688,-0.1179,0.0779,45.991,45.921,0.000,0.070,65.208,"15,093.750",0.000,"191,135.001","11,882.796",80695.764,121.900,"18,076.188",36.489,"1,480.072","303,428.210",0,0.629918362,0.039161804,0.265946808,0.000401742,0.059573195,0.000120256,0.004877833
9/29/12,"14,080.25",43.191,43.191,-0.0767,0.2046,37.515,37.473,0.000,0.043,64.542,"14,322.625",2.420,"160,987.388","10,076.690",80805.643,141.235,"17,511.477",57.213,"1,680.908","271,262.974",8.92123E-06,0.593473505,0.037147311,0.29788674,0.000520657,0.064555353,0.000210913,0.006196599
9/30/12,"12,152.08",42.600,42.600,0.0000,-0.0067,46.827,46.970,0.000,-0.143,61.042,"13,245.458",0.000,"150,414.106","12,062.528",80847.539,0.401,"17,600.611",77.699,"1,892.880","262,895.764",0,0.572143513,0.045883311,0.307526975,1.52532E-06,0.066949009,0.000295551,0.007200116
10/1/12,"11,986.29",36.702,36.702,-0.0063,0.0758,37.607,37.529,0.000,0.078,57.083,"12,496.375","1,093.325","174,445.034","14,545.992",80463.291,83.494,"17,362.243",190.234,"4,177.332","292,360.945",0.003739641,0.59667694,0.04975354,0.275219014,0.000285585,0.059386328,0.000650682,0.01428827
10/2/12,"12,809.96",39.897,39.897,0.0000,-0.1392,38.853,38.885,0.000,-0.033,57.375,"13,654.292","2,340.487","181,557.281","22,624.201",80242.542,76.057,"17,740.739",103.828,"2,157.895","306,843.030",0.007627636,0.59169433,0.073732165,0.261510069,0.000247869,0.057816985,0.000338375,0.00703257
10/3/12,"13,127.08",39.457,39.457,0.4483,-0.0350,40.775,40.672,0.178,-0.075,56.208,"13,791.417","2,367.204","202,048.171","19,365.030",80285.197,287.615,"15,914.291",50.368,373.376,"320,691.252",0.007381567,0.630039547,0.060385277,0.250350443,0.00089686,0.049624961,0.000157061,0.001164285
10/4/12,"13,229.67",36.943,36.943,-0.3438,-0.0717,33.904,34.983,-1.095,0.016,57.583,"13,607.542","2,925.847","202,718.791","18,574.785",79602.585,282.431,"17,441.217",45.428,334.012,"321,925.096",0.009088596,0.629707946,0.05769909,0.247270517,0.000877319,0.054177873,0.000141114,0.001037546
10/5/12,"12,794.25",39.210,39.210,0.0063,-0.1275,38.783,38.891,0.000,-0.108,49.875,"13,523.042",28.900,"199,263.329","20,078.366",80171.156,222.124,"17,397.038",232.098,"1,757.429","319,150.440",9.05529E-05,0.624355489,0.062911917,0.251201772,0.000695985,0.054510462,0.000727237,0.005506585
10/6/12,"12,603.58",37.181,37.181,0.0033,-0.1646,42.880,43.027,0.004,-0.151,50.625,"13,401.583",0.000,"156,367.785","17,858.297",74725.557,140.614,"17,929.180",182.589,"4,395.020","271,599.042",0,0.575730252,0.06575243,0.275131887,0.000517726,0.066013414,0.000672274,0.016182016
10/7/12,"12,539.46",41.344,41.344,-0.0404,0.2192,32.032,31.977,0.000,0.055,61.667,"12,475.292","1,050.337","156,722.274","17,662.546",59351.541,0.000,"18,828.044",120.720,"2,325.370","256,060.832",0.004101904,0.612050944,0.068977929,0.231786879,0,0.073529574,0.00047145,0.009081319
10/8/12,"12,418.25",41.455,41.455,0.0217,0.1738,35.093,35.037,0.001,0.055,67.833,"12,533.292",26.958,"180,148.552","17,699.568",59463.421,0.020,"18,846.226",157.233,"1,485.646","277,827.624",9.70314E-05,0.648418431,0.063707013,0.214029909,7.19871E-08,0.067834241,0.000565937,0.005347366
10/9/12,"13,140.33",45.620,45.620,-0.0558,0.1138,39.332,39.348,-0.043,0.028,68.458,"13,967.167","1,140.446","197,617.527","19,631.472",59322.493,50.401,"18,642.194",62.593,"1,697.036","298,164.162",0.003824893,0.662780952,0.065841152,0.198959166,0.000169038,0.062523255,0.000209928,0.005691616
10/10/12,"13,084.38",45.935,45.935,0.0683,-0.0650,47.572,47.747,-0.084,-0.090,60.833,"13,849.458","1,642.905","192,254.304","20,862.504",59278.462,162.325,"17,961.602",40.909,"2,964.103","295,167.114",0.005566016,0.651340528,0.070680313,0.200830171,0.000549943,0.060852314,0.000138596,0.010042118
10/11/12,"12,565.54",44.957,44.957,0.0000,-0.1779,43.304,43.463,0.000,-0.159,55.583,"13,582.042","1,498.988","184,941.418","17,385.543",59258.950,169.817,"18,360.558",315.071,"6,389.447","288,319.792",0.005199046,0.641445447,0.060299513,0.205532023,0.000588988,0.063681227,0.001092783,0.022160973
10/12/12,"13,106.58",50.403,50.403,-0.2175,0.0079,39.750,39.864,-0.035,-0.080,58.000,"13,932.042",39.085,"177,475.641","19,596.147",59230.702,333.454,"18,914.939",106.866,"6,596.125","282,292.959",0.000138455,0.628693119,0.069417768,0.209819976,0.001181234,0.067004643,0.000378564,0.02336624
10/13/12,"13,135.54",45.465,45.465,-0.7108,-0.4079,43.427,43.730,-0.267,-0.036,62.208,"14,108.458",2.460,"163,092.117","20,153.628",59425.052,74.609,"18,822.541",264.029,"3,552.653","265,387.089",9.26948E-06,0.614544278,0.075940499,0.223918399,0.000281133,0.070924856,0.000994883,0.013386684
10/14/12,"11,777.58",38.450,38.450,0.1188,-0.0767,31.752,31.684,0.000,0.068,57.750,"12,356.375","1,896.013","159,125.467","18,507.463",59491.513,0.514,"18,982.459",76.847,"2,555.310","260,635.586",0.007274575,0.610528552,0.071008964,0.228255527,1.9721E-06,0.072831417,0.000294845,0.009804149
10/15/12,"11,432.13",35.507,35.507,0.0946,-0.0421,33.118,32.969,0.000,0.149,57.500,"12,029.833","5,700.747","202,517.403","24,270.882",59652.154,326.603,"18,493.012",99.341,"3,930.154","314,990.296",0.018098167,0.642932197,0.077052793,0.189377751,0.001036867,0.058709783,0.000315378,0.012477064
10/16/12,"12,516.38",39.245,39.245,-1.3550,-0.2538,37.920,40.366,-2.495,0.050,58.042,"13,417.875","4,271.290","206,033.650","18,309.140",60031.392,91.743,"18,462.812",225.495,"4,943.896","312,369.418",0.013673842,0.659583295,0.05861374,0.19218076,0.0002937,0.059105696,0.000721886,0.015827081
10/17/12,"12,725.21",41.813,41.813,-0.3942,-0.1033,42.970,42.978,0.000,-0.008,56.208,"13,527.500",52.531,"183,316.794","17,820.217",60234.268,78.810,"17,925.123",236.728,"2,693.278","282,357.749",0.000186044,0.649235924,0.063112194,0.213326067,0.000279114,0.06348373,0.000838397,0.00953853
10/18/12,"12,277.71",44.465,44.465,-1.1167,-0.3367,49.940,49.977,-0.094,0.057,53.083,"13,862.042",3.250,"190,294.424","18,873.742",60445.222,115.340,"18,199.152",230.779,"1,929.572","290,091.481",1.12034E-05,0.655980739,0.065061345,0.208366071,0.000397599,0.062735906,0.000795539,0.006651598
10/19/12,"13,429.46",45.043,45.043,0.0208,0.3129,39.366,39.573,-0.387,0.180,58.208,"13,825.500",5.940,"188,984.842","21,733.316",60427.770,331.131,"18,186.638",46.652,"6,039.646","295,755.935",2.00841E-05,0.638989179,0.073483956,0.204316339,0.001119609,0.061492047,0.000157738,0.020421048
10/20/12,"12,687.63",39.520,39.520,0.0125,0.1096,38.058,37.856,0.000,0.202,54.667,"13,327.667",0.000,"152,850.369","23,659.579",60475.320,203.401,"17,280.313",156.561,"3,757.891","258,383.434",0,0.591564121,0.091567709,0.234052621,0.000787206,0.066878564,0.000605925,0.014543854
10/21/12,"11,619.38",38.178,38.178,0.0158,0.2975,45.652,45.519,0.000,0.133,51.708,"12,316.500",1.540,"135,884.606","23,684.342",60538.235,233.632,"17,725.835",199.076,"6,264.666","244,531.932",6.29775E-06,0.555692686,0.096855825,0.24756781,0.000955425,0.072488836,0.00081411,0.02561901
10/22/12,"11,920.96",39.356,39.356,0.8158,0.3083,40.522,40.375,0.000,0.146,47.542,"12,253.250",129.090,"168,279.436","22,977.219",60587.277,303.581,"17,424.936",213.742,"8,138.400","278,053.681",0.000464263,0.605204849,0.08263591,0.21789777,0.001091807,0.062667525,0.000768708,0.029269168
10/23/12,"12,851.83",39.518,39.518,-0.0417,0.0850,44.379,44.422,-0.075,0.033,48.875,"13,749.417",1.310,"172,069.727","25,102.463",60440.158,90.514,"17,410.371",151.741,"5,557.814","280,824.098",4.66484E-06,0.612731344,0.089388565,0.215224258,0.000322316,0.061997425,0.000540342,0.019791086
10/24/12,"12,973.17",44.870,44.870,0.0104,0.1763,37.051,36.931,0.000,0.120,51.875,"13,710.375",264.940,"184,064.377","21,906.383",60539.595,159.930,"17,250.717",44.679,"2,037.752","286,268.373",0.000925495,0.642978388,0.076523937,0.211478461,0.000558672,0.060260646,0.000156074,0.007118327
10/25/12,"13,432.17",38.436,38.436,-0.0033,0.0063,39.191,38.976,0.026,0.189,46.375,"13,970.958",46.050,"189,602.231","19,449.501",60433.839,65.282,"16,596.338",158.612,755.743,"287,107.596",0.000160393,0.660387373,0.067742899,0.210491954,0.000227378,0.057805291,0.000552448,0.002632264
10/26/12,"13,414.46",43.500,43.500,-0.0829,0.1221,46.529,46.892,-0.530,0.166,41.917,"14,320.208","1,197.516","177,635.790","22,008.023",60569.181,147.999,"16,808.868",156.564,914.392,"279,438.333",0.004285439,0.635688698,0.078758067,0.216753301,0.00052963,0.060152334,0.000560281,0.00327225
10/27/12,"13,545.92",43.741,43.741,0.0167,0.2283,40.285,40.157,-0.070,0.198,38.125,"14,096.375",41.065,"156,897.957","25,182.279",60592.475,98.094,"16,911.083",117.306,"1,210.514","261,050.773",0.000157307,0.601024679,0.096465062,0.232109924,0.000375766,0.064780819,0.000449361,0.004637083
10/28/12,"12,790.92",44.588,44.588,0.0571,0.1850,42.900,42.820,0.000,0.079,36.333,"13,343.208","1,383.587","154,675.840","23,796.092",60625.301,248.361,"18,881.463",42.667,"4,123.000","263,776.311",0.005245304,0.586390186,0.09021315,0.229836033,0.000941559,0.071581345,0.000161754,0.015630668
10/29/12,"12,521.38",41.355,41.355,0.1042,0.3133,22.730,22.748,0.000,-0.018,37.125,"10,486.292","6,726.542","146,510.049","19,431.051",55813.750,4562.070,"17,130.239",16.939,"6,930.984","257,121.624",0.026160935,0.569808353,0.075571439,0.217071397,0.017742848,0.066623097,6.58793E-05,0.026956053
10/30/12,"12,197.54",39.583,39.583,-1.6950,0.0433,37.040,37.059,0.000,-0.018,39.958,"12,188.958","8,887.565","139,406.488","24,837.001",56298.398,3027.563,"16,222.018",77.387,"6,278.136","255,034.556",0.034848474,0.546618036,0.097386807,0.220748117,0.011871187,0.063607137,0.000303437,0.024616805
10/31/12,"11,777.17",39.802,39.802,-0.6704,0.2971,44.581,44.426,0.000,0.155,42.833,"12,896.708","5,314.012","124,769.192","26,027.865",68285.881,698.818,"18,116.219",54.880,"5,384.865","248,651.732",0.021371305,0.501782919,0.104675985,0.274624594,0.002810429,0.072857803,0.00022071,0.021656254
11/1/12,"12,267.08",39.223,39.223,-0.8992,0.2033,40.879,40.990,-0.354,0.242,41.542,"13,366.458","4,374.427","134,025.060","27,022.833",79980.909,51.902,"19,379.773",124.695,"1,236.079","266,195.678",0.016433126,0.503483231,0.10151492,0.300459082,0.000194977,0.072802733,0.000468434,0.004643498
11/2/12,"12,953.67",39.113,39.113,-0.5896,0.4496,35.142,35.110,-0.205,0.236,46.667,"13,538.958",3.100,"141,363.413","29,489.491",88595.127,63.094,"19,338.807",79.400,"1,504.587","280,437.019",1.10542E-05,0.504082569,0.105155486,0.315918089,0.000224985,0.068959537,0.00028313,0.005365151
11/3/12,"12,265.29",40.188,40.188,0.0000,0.2313,42.963,42.535,0.000,0.428,44.750,"13,541.792","3,927.339","136,307.509","26,182.152",90552.716,0.586,"19,838.810",151.672,"5,072.935","282,033.719",0.013925069,0.483302172,0.09283341,0.321070531,2.07777E-06,0.070341979,0.00053778,0.01798698
11/4/12,"12,202.92",40.138,40.138,0.0000,0.2946,37.715,37.364,0.000,0.351,38.750,"13,039.667","4,468.199","139,006.000","25,387.636",94374.743,0.374,"21,133.345",197.532,"3,561.483","288,129.312",0.015507617,0.482443105,0.088111952,0.327543013,1.29803E-06,0.073346737,0.000685567,0.01236071
11/5/12,"12,139.58",40.680,40.680,0.0000,0.3446,43.641,43.198,0.000,0.443,41.750,"13,013.208","6,531.115","160,688.994","24,276.341",85471.376,816.517,"20,194.652",111.570,"1,394.687","299,485.252",0.021807802,0.536550608,0.081060222,0.285394274,0.002726401,0.067431207,0.000372539,0.004656947
11/6/12,"12,967.50",40.616,40.616,-0.1058,0.3054,40.973,40.423,0.051,0.499,48.292,"13,917.333","11,814.067","161,688.339","26,340.753",76552.424,1414.016,"19,289.586",204.210,"1,274.648","298,578.043",0.039567769,0.541527895,0.088220663,0.256389999,0.004735834,0.064604838,0.000683942,0.004269061
11/7/12,"12,819.67",37.198,37.198,-1.4617,0.3796,39.089,38.437,0.170,0.482,54.333,"13,807.583","12,887.366","153,566.659","24,691.373",87513.048,4129.869,"18,288.450",11.149,"2,855.331","303,943.245",0.042400567,0.50524781,0.081236788,0.287925622,0.013587632,0.060170608,3.66812E-05,0.00939429
11/8/12,"12,949.71",36.908,36.908,-0.0908,0.2538,36.666,36.512,0.000,0.154,53.792,"13,696.833","15,923.949","146,345.569","22,174.382",89353.835,1864.618,"17,939.008",27.253,"4,627.323","298,255.937",0.053390216,0.490671101,0.074346825,0.299587783,0.006251738,0.060146357,9.13745E-05,0.015514605
11/9/12,"12,938.50",37.295,37.295,-0.3583,0.2792,39.442,39.165,0.000,0.277,55.542,"13,805.000","12,865.516","126,096.991","20,655.852",89674.725,1827.119,"19,544.660",201.688,"4,353.086","275,219.637",0.046746359,0.458168583,0.075052246,0.325829675,0.006638767,0.071014773,0.000732826,0.015816771
11/10/12,"13,135.13",38.254,38.254,0.1688,0.4229,37.189,36.550,0.376,0.263,44.375,"13,585.583","3,405.476","133,505.744","17,767.918",90743.719,277.296,"20,256.868",198.431,"2,588.416","268,743.868",0.012671828,0.496776894,0.066114692,0.337658752,0.001031823,0.075376112,0.000738365,0.009631535
11/11/12,"12,390.00",34.722,34.722,-2.7379,0.3425,36.565,34.450,1.833,0.283,43.167,"13,008.750","3,153.280","127,528.530","18,619.095",90793.202,258.653,"20,798.746",141.341,"2,589.032","263,881.879",0.011949589,0.483278846,0.070558445,0.344067589,0.000980185,0.078818394,0.000535622,0.009811329
11/12/12,"11,814.25",32.827,32.827,-0.0471,0.3346,32.848,32.405,0.249,0.194,48.958,"12,690.042","5,188.028","141,659.202","18,370.107",90802.923,1453.248,"19,927.516",140.908,"4,454.637","281,996.569",0.018397486,0.502343708,0.065143016,0.322000099,0.005153424,0.07066581,0.00049968,0.015796777
11/13/12,"12,789.83",39.087,39.087,-0.5850,0.2075,35.663,34.098,1.443,0.122,56.500,"13,703.417","4,854.586","154,999.890","20,017.439",90762.414,70.355,"19,657.115",23.400,"6,189.170","296,574.369",0.016368866,0.522634139,0.067495512,0.306035934,0.000237225,0.066280559,7.8901E-05,0.020868863
11/14/12,"13,058.50",34.902,34.902,-0.7071,0.2292,35.228,34.173,0.872,0.183,58.625,"13,779.167","9,758.235","150,065.009","23,173.729",90698.123,61.567,"20,050.996",182.136,"3,142.966","297,132.761",0.03284133,0.505043633,0.077991161,0.305244439,0.000207204,0.067481606,0.000612979,0.010577649
11/15/12,"12,974.96",36.260,36.260,0.0088,0.3292,38.028,37.389,0.472,0.167,52.542,"13,880.875","9,620.822","157,189.315","26,533.837",90684.843,112.837,"20,507.226",90.258,"1,601.460","306,340.598",0.031405638,0.513119436,0.086615477,0.2960262,0.000368338,0.066942567,0.000294633,0.005227711
11/16/12,"13,250.38",37.178,37.178,-0.0683,0.1392,41.575,40.778,0.775,0.023,45.042,"14,133.792","11,063.015","156,316.488","22,662.179",90732.374,56.566,"21,049.560",135.483,"2,878.682","304,894.347",0.036284749,0.512690673,0.074327974,0.297586278,0.000185527,0.069038866,0.00044436,0.009441572
11/17/12,"13,281.63",40.142,40.142,-0.7729,0.3317,52.650,51.929,0.268,0.452,37.375,"14,434.583","11,882.481","137,129.264","19,318.710",90733.568,17.641,"21,072.031",197.701,"2,638.356","282,989.752",0.041989086,0.484573251,0.068266465,0.320624925,6.23379E-05,0.07446217,0.000698615,0.00932315
11/18/12,"12,484.17",39.451,39.451,-0.2342,0.1663,41.034,40.863,0.000,0.171,41.958,"13,424.167","13,018.012","135,849.585","19,475.914",90785.726,404.298,"20,974.360",214.496,914.075,"281,636.466",0.04622275,0.482357938,0.069152671,0.32235075,0.001435531,0.074473169,0.000761606,0.003245585
11/19/12,"12,136.29",36.140,36.140,-0.0108,0.1083,36.480,36.310,0.000,0.170,53.500,"12,636.250","18,122.017","157,949.290","24,581.139",90792.573,2008.031,"20,153.447",150.143,745.760,"314,502.400",0.057621236,0.502219665,0.078158828,0.288686423,0.006384788,0.064080424,0.000477399,0.002371238
11/20/12,"13,731.46",35.153,35.153,-0.2133,0.1817,39.191,38.958,0.000,0.233,45.500,"13,912.500","16,478.159","157,182.956","18,481.676",90782.471,1045.445,"20,539.207",169.021,864.468,"305,543.403",0.053930665,0.514437407,0.060487891,0.297118086,0.003421592,0.067221896,0.000553182,0.002829281
11/21/12,"13,652.21",38.085,38.085,0.0000,0.3708,47.388,47.150,0.003,0.235,38.208,"14,586.292","15,122.224","152,720.901","17,319.586",90791.603,68.187,"20,468.172",127.471,884.131,"297,502.275",0.050830616,0.513343641,0.058216651,0.305179525,0.000229198,0.068800052,0.000428471,0.002971846
11/22/12,"13,892.96",38.086,38.086,-1.1975,0.3554,48.182,47.885,0.000,0.297,38.208,"14,794.500","13,234.604","112,829.748","15,833.284",90792.396,56.377,"20,292.572",198.899,"2,737.884","255,975.764",0.051702567,0.440782933,0.061854622,0.354691376,0.000220244,0.079275365,0.000777023,0.010695872
11/23/12,"12,534.71",38.208,38.208,0.0000,0.3325,40.043,39.903,0.000,0.141,36.083,"12,931.542","14,833.754","136,787.798","17,354.230",93504.200,0.396,"20,015.991",165.127,"4,324.524","286,986.020",0.051688072,0.476635754,0.060470646,0.325814477,1.37986E-06,0.069745526,0.000575383,0.015068762
11/24/12,"12,835.04",34.216,34.216,0.0000,0.2246,29.042,28.897,0.000,0.145,43.917,"13,003.833","15,069.928","133,914.061","16,881.524",100415.800,2.104,"19,807.998",153.657,"6,722.122","292,967.194",0.051438961,0.457095756,0.057622575,0.342754418,7.18169E-06,0.067611659,0.000524485,0.022944965
11/25/12,"12,194.71",31.673,31.673,-0.0046,0.1258,27.541,27.458,0.000,0.083,50.042,"12,554.708","11,945.454","143,019.266","18,148.251",109505.890,0.387,"20,036.746",119.734,"8,695.682","311,471.410",0.038351687,0.459173014,0.058266186,0.351576056,1.24249E-06,0.064329326,0.000384414,0.027918074
11/26/12,"11,710.92",30.549,30.549,-0.0050,0.1254,35.888,36.211,-0.451,0.128,45.250,"12,748.500","13,529.001","138,330.870","18,116.698",111469.136,84.788,"20,025.270",155.249,"6,273.927","307,984.939",0.043927476,0.449148164,0.058823324,0.361930477,0.000275299,0.06502029,0.00050408,0.020370889
11/27/12,"13,254.46",32.279,32.279,-0.0058,0.1996,30.572,30.287,0.064,0.221,56.167,"13,877.667","21,462.344","135,044.393","24,724.692",111551.334,22.666,"19,806.015",24.378,727.753,"313,363.575",0.068490232,0.43095115,0.078900976,0.355980538,7.23313E-05,0.063204586,7.77946E-05,0.002322392
11/28/12,"13,145.50",33.628,33.628,0.0000,0.3150,36.143,36.548,-0.680,0.275,55.917,"13,965.417","23,825.142","131,571.847","19,201.201",111652.538,79.088,"19,791.752",80.531,"1,281.832","307,483.931",0.077484186,0.427898286,0.062446193,0.36311666,0.00025721,0.064366785,0.000261903,0.004168777
11/29/12,"13,287.54",33.962,33.962,0.0000,0.3292,28.848,28.625,0.000,0.224,51.333,"13,894.500","22,574.707","134,607.846","17,025.818",111757.649,119.662,"19,895.157",180.865,"5,452.487","311,614.191",0.072444413,0.431969563,0.054637492,0.358641077,0.000384007,0.063845478,0.000580413,0.017497557
11/30/12,"13,866.50",36.755,36.755,0.0000,0.4008,32.148,31.929,0.000,0.219,40.458,"14,389.083","21,482.492","141,478.329","15,402.864",111760.439,14.857,"19,979.091",104.662,"2,295.354","312,518.088",0.068739996,0.45270445,0.049286312,0.357612706,4.75396E-05,0.063929391,0.000334899,0.007344708
12/1/12,"13,705.29",35.756,35.756,0.0000,0.4075,36.036,35.758,0.000,0.278,38.375,"14,599.583","17,945.662","135,374.234","14,139.712",111796.308,20.728,"20,534.371",7.828,"2,410.555","302,229.398",0.059377619,0.447918816,0.046784701,0.369905472,6.85837E-05,0.067942997,2.59009E-05,0.007975912
12/2/12,"13,102.29",33.463,33.463,0.0000,0.4196,32.476,32.170,0.000,0.307,36.333,"13,681.125","13,957.184","114,397.918","14,900.008",111810.426,2.584,"20,559.515",48.619,"5,316.404","280,992.658",0.049670992,0.407120666,0.053026325,0.397912269,9.19597E-06,0.073167446,0.000173026,0.018920082
12/3/12,"12,422.29",32.253,32.253,0.0029,0.3625,31.287,30.958,0.000,0.330,40.083,"13,531.125","13,742.378","122,962.614","19,696.064",111795.959,63.371,"20,195.971",150.035,"3,693.963","292,300.355",0.047014579,0.420672134,0.067382963,0.38246946,0.000216801,0.069093214,0.000513291,0.012637559
12/4/12,"13,345.04",32.522,32.522,0.0004,0.2433,35.927,35.738,-0.078,0.267,48.875,"14,281.125","12,395.995","136,422.301","18,968.485",111787.499,264.417,"19,742.996",24.140,"3,807.008","303,412.841",0.040855209,0.449625997,0.06251708,0.368433645,0.000871476,0.065069744,7.95616E-05,0.012547287
12/5/12,"13,477.08",34.974,34.974,0.0004,0.3500,36.399,36.123,0.000,0.275,53.875,"14,337.292","16,639.453","126,742.418","20,076.789",111763.236,90.390,"19,261.368",115.522,"6,005.873","300,695.049",0.055336638,0.421498187,0.06676794,0.371682994,0.000300604,0.064056153,0.000384183,0.019973302
