Date,Hour,Price
20120329,23,20.6
20120329,24,19.93
20120330,1,20.3
20120330,2,20.27
20120330,3,20.27
20120330,4,20.27
20120330,5,20.61
20120330,6,20.66
20120330,7,24.29
20120330,8,24.93
20120330,9,24.33
20120330,10,25.42
20120330,11,25.42
20120330,12,25.01
20120330,13,24.33
20120330,14,24.33
20120330,15,24.29
20120330,16,24.29
20120330,17,24.29
20120330,18,24.33
20120330,19,24.33
20120330,20,26.07
20120330,21,25.95
20120330,22,24.29
20120330,23,21.5
20120330,24,20.65
20120331,1,24.01
20120331,2,22.0
20120331,3,21.37
20120331,4,21.37
20120331,5,21.37
20120331,6,22.0
20120331,7,24.07
20120331,8,25.29
20120331,9,26.39
20120331,10,29.92
20120331,11,30.5
20120331,12,30.5
20120331,13,29.13
20120331,14,26.29
20120331,15,25.89
20120331,16,25.89
20120331,17,25.89
20120331,18,25.89
20120331,19,26.83
20120331,20,30.66
20120331,21,30.5
20120331,22,25.89
20120331,23,25.29
20120331,24,24.33
20120401,1,23.97
20120401,2,24.07
20120401,3,23.31
20120401,4,21.59
20120401,5,21.59
20120401,6,21.59
20120401,7,23.97
20120401,8,23.97
20120401,9,24.47
20120401,10,29.54
20120401,11,29.54
20120401,12,29.54
20120401,13,29.54
20120401,14,28.49
20120401,15,25.13
20120401,16,24.47
20120401,17,25.42
20120401,18,25.43
20120401,19,29.54
20120401,20,31.0
20120401,21,30.9
20120401,22,27.91
20120401,23,24.33
20120401,24,23.97
20120402,1,18.84
20120402,2,18.84
20120402,3,18.7
20120402,4,18.7
20120402,5,18.88
20120402,6,19.63
20120402,7,24.07
20120402,8,24.33
20120402,9,24.47
20120402,10,27.09
20120402,11,29.26
20120402,12,28.1
20120402,13,25.13
20120402,14,25.11
20120402,15,24.47
20120402,16,24.33
20120402,17,24.47
20120402,18,24.47
20120402,19,29.26
20120402,20,30.61
20120402,21,29.54
20120402,22,24.33
20120402,23,23.02
20120402,24,20.64
20120403,1,21.3
20120403,2,21.3
20120403,3,20.93
20120403,4,20.93
20120403,5,21.31
20120403,6,21.84
20120403,7,25.86
20120403,8,26.78
20120403,9,27.25
20120403,10,28.97
20120403,11,28.89
20120403,12,28.39
20120403,13,26.78
20120403,14,26.24
20120403,15,26.16
20120403,16,26.16
20120403,17,26.19
20120403,18,26.78
20120403,19,30.04
20120403,20,31.0
20120403,21,30.61
20120403,22,26.16
20120403,23,24.31
20120403,24,21.56
20120404,1,22.15
20120404,2,22.15
20120404,3,22.15
20120404,4,22.15
20120404,5,22.15
20120404,6,22.98
20120404,7,27.8
20120404,8,28.76
20120404,9,29.09
20120404,10,29.09
20120404,11,29.09
20120404,12,30.04
20120404,13,29.43
20120404,14,29.1
20120404,15,28.82
20120404,16,28.76
20120404,17,28.82
20120404,18,29.09
20120404,19,29.43
20120404,20,31.0
20120404,21,30.6
20120404,22,28.82
20120404,23,24.33
20120404,24,22.42
20120405,1,22.15
20120405,2,21.49
20120405,3,21.12
20120405,4,21.12
20120405,5,22.0
20120405,6,23.01
20120405,7,26.61
20120405,8,28.04
20120405,9,29.09
20120405,10,29.59
20120405,11,30.04
20120405,12,29.59
20120405,13,29.59
20120405,14,29.1
20120405,15,28.39
20120405,16,28.04
20120405,17,28.04
20120405,18,28.04
20120405,19,29.09
20120405,20,30.8
20120405,21,30.6
20120405,22,28.04
20120405,23,24.08
20120405,24,22.15
20120406,1,18.84
20120406,2,18.2
20120406,3,18.0
20120406,4,18.0
20120406,5,18.2
20120406,6,19.08
20120406,7,24.33
20120406,8,25.94
20120406,9,29.14
20120406,10,29.1
20120406,11,29.14
20120406,12,29.14
20120406,13,25.94
20120406,14,24.82
20120406,15,24.82
20120406,16,24.82
20120406,17,24.79
20120406,18,24.82
20120406,19,25.64
20120406,20,27.8
20120406,21,26.95
20120406,22,24.82
20120406,23,24.33
20120406,24,20.0
20120407,1,18.21
20120407,2,17.59
20120407,3,17.35
20120407,4,17.25
20120407,5,17.35
20120407,6,18.0
20120407,7,18.84
20120407,8,20.5
20120407,9,23.61
20120407,10,24.33
20120407,11,24.33
20120407,12,24.33
20120407,13,24.19
20120407,14,24.07
20120407,15,23.08
20120407,16,22.68
20120407,17,22.68
20120407,18,23.61
20120407,19,24.07
20120407,20,24.82
20120407,21,24.82
20120407,22,24.07
20120407,23,21.5
20120407,24,18.89
20120408,1,18.85
20120408,2,18.84
20120408,3,18.2
20120408,4,18.0
20120408,5,18.0
20120408,6,18.21
20120408,7,18.89
20120408,8,19.07
20120408,9,21.96
20120408,10,24.33
20120408,11,24.33
20120408,12,24.33
20120408,13,24.08
20120408,14,22.61
20120408,15,20.6
20120408,16,20.6
20120408,17,21.1
20120408,18,23.57
20120408,19,24.33
20120408,20,26.0
20120408,21,24.82
20120408,22,24.33
20120408,23,19.56
20120408,24,18.84
20120409,1,18.0
20120409,2,18.0
20120409,3,17.74
20120409,4,18.0
20120409,5,18.2
20120409,6,18.89
20120409,7,24.07
20120409,8,24.82
20120409,9,24.82
20120409,10,24.49
20120409,11,25.64
20120409,12,24.82
20120409,13,24.49
20120409,14,24.41
20120409,15,24.33
20120409,16,24.33
20120409,17,24.33
20120409,18,24.33
20120409,19,24.82
20120409,20,29.1
20120409,21,28.1
20120409,22,24.07
20120409,23,22.0
20120409,24,18.88
20120410,1,18.59
20120410,2,18.48
20120410,3,18.43
20120410,4,18.43
20120410,5,18.48
20120410,6,19.52
20120410,7,23.16
20120410,8,23.95
20120410,9,23.95
20120410,10,24.07
20120410,11,24.07
20120410,12,24.07
20120410,13,23.95
20120410,14,23.95
20120410,15,23.95
20120410,16,23.46
20120410,17,23.46
20120410,18,23.94
20120410,19,24.33
20120410,20,26.57
20120410,21,24.07
20120410,22,22.36
20120410,23,21.88
20120410,24,18.59
20120411,1,19.56
20120411,2,19.3
20120411,3,18.97
20120411,4,18.97
20120411,5,19.3
20120411,6,20.17
20120411,7,24.33
20120411,8,24.33
20120411,9,24.35
20120411,10,24.57
20120411,11,24.78
20120411,12,24.78
20120411,13,24.49
20120411,14,24.33
20120411,15,24.33
20120411,16,24.33
20120411,17,24.33
20120411,18,24.57
20120411,19,24.78
20120411,20,25.59
20120411,21,25.59
20120411,22,24.78
20120411,23,21.63
20120411,24,19.3
20120412,1,20.09
20120412,2,19.56
20120412,3,19.37
20120412,4,19.56
20120412,5,19.56
20120412,6,20.43
20120412,7,24.33
20120412,8,26.12
20120412,9,26.12
20120412,10,29.1
20120412,11,29.1
20120412,12,29.09
20120412,13,29.03
20120412,14,28.14
20120412,15,26.12
20120412,16,25.59
20120412,17,25.59
20120412,18,26.12
20120412,19,26.12
20120412,20,29.62
20120412,21,29.09
20120412,22,24.94
20120412,23,21.58
20120412,24,20.09
20120413,1,19.5
20120413,2,18.0
20120413,3,18.66
20120413,4,18.66
20120413,5,19.25
20120413,6,19.5
20120413,7,22.47
20120413,8,22.47
20120413,9,22.61
20120413,10,24.07
20120413,11,24.08
20120413,12,24.08
20120413,13,24.07
20120413,14,23.48
20120413,15,22.61
20120413,16,22.02
20120413,17,22.02
20120413,18,22.02
20120413,19,22.47
20120413,20,24.33
20120413,21,24.08
20120413,22,22.47
20120413,23,20.14
20120413,24,19.5
20120414,1,17.0
20120414,2,16.75
20120414,3,16.7
20120414,4,16.7
20120414,5,16.7
20120414,6,16.7
20120414,7,16.7
20120414,8,18.61
20120414,9,20.6
20120414,10,21.46
20120414,11,21.46
20120414,12,21.46
20120414,13,21.46
20120414,14,21.46
20120414,15,20.64
20120414,16,20.64
20120414,17,20.64
20120414,18,21.24
20120414,19,20.64
20120414,20,22.61
20120414,21,23.27
20120414,22,20.64
20120414,23,19.39
20120414,24,17.0
20120415,1,17.56
20120415,2,16.67
20120415,3,16.63
20120415,4,16.63
20120415,5,16.63
20120415,6,16.64
20120415,7,16.69
20120415,8,18.59
20120415,9,18.81
20120415,10,20.45
20120415,11,20.6
20120415,12,20.64
20120415,13,20.64
20120415,14,20.6
20120415,15,20.45
20120415,16,20.45
20120415,17,20.6
20120415,18,20.6
20120415,19,20.64
20120415,20,21.96
20120415,21,21.88
20120415,22,20.64
20120415,23,19.56
20120415,24,17.57
20120416,1,17.56
20120416,2,16.68
20120416,3,16.63
20120416,4,16.63
20120416,5,16.68
20120416,6,17.73
20120416,7,19.91
20120416,8,21.23
20120416,9,21.96
20120416,10,22.15
20120416,11,22.15
20120416,12,23.27
20120416,13,24.9
20120416,14,27.35
20120416,15,27.35
20120416,16,27.35
20120416,17,27.35
20120416,18,27.35
20120416,19,27.17
20120416,20,27.44
20120416,21,26.26
20120416,22,21.23
20120416,23,20.64
20120416,24,19.28
20120417,1,19.64
20120417,2,19.1
20120417,3,19.1
20120417,4,19.1
20120417,5,19.53
20120417,6,19.89
20120417,7,21.23
20120417,8,22.2
20120417,9,23.3
20120417,10,24.5
20120417,11,25.09
20120417,12,25.27
20120417,13,24.9
20120417,14,25.27
20120417,15,25.27
20120417,16,25.27
20120417,17,25.27
20120417,18,25.09
20120417,19,24.64
20120417,20,25.84
20120417,21,24.79
20120417,22,21.89
20120417,23,21.23
20120417,24,19.1
20120418,1,18.61
20120418,2,18.15
20120418,3,18.0
20120418,4,18.14
20120418,5,18.15
20120418,6,18.63
20120418,7,20.8
20120418,8,22.56
20120418,9,22.56
20120418,10,22.61
20120418,11,23.57
20120418,12,23.93
20120418,13,22.56
20120418,14,22.56
20120418,15,22.36
20120418,16,22.1
20120418,17,22.1
20120418,18,22.1
20120418,19,22.1
20120418,20,22.56
20120418,21,22.57
20120418,22,21.23
20120418,23,19.09
20120418,24,18.15
20120419,1,16.47
20120419,2,16.47
20120419,3,16.47
20120419,4,16.47
20120419,5,16.47
20120419,6,16.8
20120419,7,18.61
20120419,8,20.57
20120419,9,20.83
20120419,10,20.91
20120419,11,20.99
20120419,12,20.99
20120419,13,20.99
20120419,14,20.99
20120419,15,20.83
20120419,16,20.83
20120419,17,20.83
20120419,18,20.83
20120419,19,20.83
20120419,20,20.99
20120419,21,21.23
20120419,22,20.57
20120419,23,18.63
20120419,24,16.8
20120420,1,17.16
20120420,2,17.14
20120420,3,16.41
20120420,4,16.4
20120420,5,17.14
20120420,6,17.35
20120420,7,18.92
20120420,8,20.56
20120420,9,21.11
20120420,10,21.1
20120420,11,21.23
20120420,12,21.1
20120420,13,21.1
20120420,14,21.1
20120420,15,21.06
20120420,16,20.56
20120420,17,20.56
20120420,18,20.56
20120420,19,20.56
20120420,20,21.11
20120420,21,21.1
20120420,22,20.15
20120420,23,17.54
20120420,24,17.14
20120421,1,17.11
20120421,2,16.24
20120421,3,16.19
20120421,4,16.19
20120421,5,16.19
20120421,6,16.25
20120421,7,17.11
20120421,8,17.17
20120421,9,18.58
20120421,10,18.6
20120421,11,19.56
20120421,12,19.56
20120421,13,18.6
20120421,14,18.34
20120421,15,18.34
20120421,16,17.83
20120421,17,18.34
20120421,18,18.34
20120421,19,18.58
20120421,20,19.89
20120421,21,19.89
20120421,22,17.83
20120421,23,17.59
20120421,24,17.11
20120422,1,17.16
20120422,2,17.11
20120422,3,16.25
20120422,4,16.24
20120422,5,16.24
20120422,6,17.11
20120422,7,17.11
20120422,8,17.17
20120422,9,17.83
20120422,10,18.6
20120422,11,19.89
20120422,12,19.89
20120422,13,19.89
20120422,14,19.89
20120422,15,19.89
20120422,16,19.89
20120422,17,19.89
20120422,18,20.06
20120422,19,20.29
20120422,20,21.23
20120422,21,21.23
20120422,22,19.89
20120422,23,17.83
20120422,24,17.16
20120423,1,16.22
20120423,2,16.19
20120423,3,16.0
20120423,4,16.15
20120423,5,16.19
20120423,6,17.16
20120423,7,18.63
20120423,8,21.16
20120423,9,21.23
20120423,10,21.91
20120423,11,22.56
20120423,12,22.56
20120423,13,21.57
20120423,14,22.17
20120423,15,21.23
20120423,16,21.23
20120423,17,21.23
20120423,18,21.43
20120423,19,21.91
20120423,20,22.78
20120423,21,21.91
20120423,22,21.16
20120423,23,19.18
20120423,24,17.58
20120424,1,18.19
20120424,2,18.19
20120424,3,18.19
20120424,4,18.19
20120424,5,18.19
20120424,6,18.96
20120424,7,21.23
20120424,8,22.17
20120424,9,22.3
20120424,10,22.5
20120424,11,22.51
20120424,12,22.5
20120424,13,22.37
20120424,14,22.3
20120424,15,22.17
20120424,16,21.85
20120424,17,22.0
20120424,18,22.17
20120424,19,22.18
20120424,20,22.5
20120424,21,22.56
20120424,22,21.85
20120424,23,19.62
20120424,24,19.05
20120425,1,19.37
20120425,2,19.25
20120425,3,19.25
20120425,4,19.25
20120425,5,19.37
20120425,6,20.98
20120425,7,21.85
20120425,8,22.37
20120425,9,22.51
20120425,10,22.57
20120425,11,22.56
20120425,12,22.57
20120425,13,22.56
20120425,14,22.37
20120425,15,22.36
20120425,16,22.02
20120425,17,22.0
20120425,18,22.36
20120425,19,22.32
20120425,20,22.57
20120425,21,22.82
20120425,22,22.0
20120425,23,21.1
20120425,24,21.09
20120426,1,19.57
20120426,2,19.25
20120426,3,19.25
20120426,4,19.25
20120426,5,19.25
20120426,6,20.4
20120426,7,21.57
20120426,8,22.5
20120426,9,22.5
20120426,10,22.56
20120426,11,22.56
20120426,12,22.56
20120426,13,22.56
20120426,14,22.56
20120426,15,22.5
20120426,16,22.5
20120426,17,22.5
20120426,18,22.56
20120426,19,22.51
20120426,20,23.0
20120426,21,22.57
20120426,22,22.37
20120426,23,21.02
20120426,24,20.4
20120427,1,18.88
20120427,2,18.79
20120427,3,18.53
20120427,4,18.57
20120427,5,18.79
20120427,6,19.18
20120427,7,21.59
20120427,8,23.0
20120427,9,23.0
20120427,10,23.42
20120427,11,23.86
20120427,12,23.86
20120427,13,23.51
20120427,14,23.38
20120427,15,23.21
20120427,16,23.0
20120427,17,23.0
20120427,18,23.0
20120427,19,23.0
20120427,20,23.38
20120427,21,23.42
20120427,22,23.0
20120427,23,20.71
20120427,24,20.11
20120428,1,19.11
20120428,2,18.88
20120428,3,18.88
20120428,4,18.84
20120428,5,18.88
20120428,6,19.08
20120428,7,19.09
20120428,8,19.91
20120428,9,21.42
20120428,10,21.5
20120428,11,21.5
20120428,12,21.5
20120428,13,21.42
20120428,14,21.42
20120428,15,20.42
20120428,16,20.42
20120428,17,20.42
20120428,18,20.54
20120428,19,21.42
20120428,20,21.5
20120428,21,22.46
20120428,22,21.42
20120428,23,19.91
20120428,24,19.18
20120429,1,18.84
20120429,2,18.8
20120429,3,18.65
20120429,4,18.72
20120429,5,18.65
20120429,6,18.79
20120429,7,18.84
20120429,8,19.18
20120429,9,19.91
20120429,10,21.47
20120429,11,21.47
20120429,12,21.48
20120429,13,21.47
20120429,14,20.54
20120429,15,20.42
20120429,16,20.42
20120429,17,20.42
20120429,18,21.07
20120429,19,21.47
20120429,20,23.0
20120429,21,23.49
20120429,22,21.48
20120429,23,19.91
20120429,24,19.09
20120430,1,19.09
20120430,2,18.89
20120430,3,18.84
20120430,4,18.85
20120430,5,18.84
20120430,6,19.25
20120430,7,21.43
20120430,8,23.8
20120430,9,24.95
20120430,10,24.95
20120430,11,24.95
20120430,12,24.95
20120430,13,24.95
20120430,14,23.8
20120430,15,23.78
20120430,16,23.62
20120430,17,23.43
20120430,18,23.49
20120430,19,23.78
20120430,20,24.95
20120430,21,24.96
20120430,22,23.78
20120430,23,21.42
20120430,24,19.19
20120501,1,18.7
20120501,2,18.65
20120501,3,18.65
20120501,4,18.61
20120501,5,18.65
20120501,6,18.71
20120501,7,19.61
20120501,8,20.74
20120501,9,21.9
20120501,10,22.12
20120501,11,22.12
20120501,12,22.41
20120501,13,22.12
20120501,14,22.11
20120501,15,22.11
20120501,16,21.64
20120501,17,21.64
20120501,18,20.74
20120501,19,20.74
20120501,20,22.11
20120501,21,22.12
20120501,22,20.44
20120501,23,19.56
20120501,24,18.76
20120502,1,19.13
20120502,2,19.08
20120502,3,19.08
20120502,4,19.08
20120502,5,19.08
20120502,6,19.14
20120502,7,20.66
20120502,8,23.25
20120502,9,24.56
20120502,10,24.82
20120502,11,24.82
20120502,12,24.82
20120502,13,24.82
20120502,14,24.79
20120502,15,24.79
20120502,16,24.61
20120502,17,24.56
20120502,18,24.56
20120502,19,24.56
20120502,20,24.79
20120502,21,24.82
20120502,22,23.25
20120502,23,20.66
20120502,24,19.14
20120503,1,19.56
20120503,2,19.55
20120503,3,19.5
20120503,4,19.5
20120503,5,19.55
20120503,6,19.57
20120503,7,20.42
20120503,8,22.22
20120503,9,24.35
20120503,10,23.69
20120503,11,24.89
20120503,12,24.35
20120503,13,24.35
20120503,14,22.6
20120503,15,23.07
20120503,16,21.89
20120503,17,21.89
20120503,18,22.0
20120503,19,22.19
20120503,20,24.35
20120503,21,24.35
20120503,22,21.89
20120503,23,19.8
20120503,24,19.58
20120504,1,19.58
20120504,2,19.48
20120504,3,19.26
20120504,4,19.27
20120504,5,19.56
20120504,6,19.58
20120504,7,21.54
20120504,8,23.51
20120504,9,24.0
20120504,10,24.19
20120504,11,24.73
20120504,12,24.2
20120504,13,24.69
20120504,14,24.0
20120504,15,24.0
20120504,16,23.52
20120504,17,23.4
20120504,18,22.2
20120504,19,22.19
20120504,20,22.52
20120504,21,24.12
20120504,22,22.52
20120504,23,21.54
20120504,24,20.29
20120505,1,18.9
20120505,2,18.81
20120505,3,18.71
20120505,4,18.18
20120505,5,18.18
20120505,6,18.77
20120505,7,18.87
20120505,8,19.17
20120505,9,19.57
20120505,10,22.41
20120505,11,22.52
20120505,12,22.52
20120505,13,22.51
20120505,14,20.27
20120505,15,20.26
20120505,16,20.26
20120505,17,20.27
20120505,18,20.57
20120505,19,21.2
20120505,20,21.57
20120505,21,22.51
20120505,22,20.26
20120505,23,19.17
20120505,24,19.03
20120506,1,18.86
20120506,2,18.81
20120506,3,18.76
20120506,4,18.69
20120506,5,18.69
20120506,6,18.76
20120506,7,18.81
20120506,8,18.86
20120506,9,19.39
20120506,10,20.67
20120506,11,20.67
20120506,12,21.2
20120506,13,20.67
20120506,14,20.67
20120506,15,20.67
20120506,16,20.67
20120506,17,20.67
20120506,18,20.67
20120506,19,20.74
20120506,20,22.51
20120506,21,22.52
20120506,22,20.67
20120506,23,19.39
20120506,24,18.86
20120507,1,18.76
20120507,2,18.18
20120507,3,18.18
20120507,4,18.18
20120507,5,18.18
20120507,6,18.86
20120507,7,20.26
20120507,8,23.57
20120507,9,24.0
20120507,10,24.19
20120507,11,24.23
20120507,12,24.23
20120507,13,24.19
20120507,14,24.0
20120507,15,24.0
20120507,16,24.0
20120507,17,24.0
20120507,18,24.0
20120507,19,24.0
20120507,20,24.0
20120507,21,24.19
20120507,22,23.57
20120507,23,19.56
20120507,24,19.03
20120508,1,18.74
20120508,2,18.74
20120508,3,18.74
20120508,4,18.74
20120508,5,18.74
20120508,6,18.74
20120508,7,19.52
20120508,8,22.71
20120508,9,23.51
20120508,10,24.0
20120508,11,24.65
20120508,12,24.65
20120508,13,25.1
20120508,14,24.65
20120508,15,24.65
20120508,16,24.0
20120508,17,24.0
20120508,18,24.0
20120508,19,24.0
20120508,20,24.0
20120508,21,24.65
20120508,22,22.52
20120508,23,19.52
20120508,24,19.12
20120509,1,17.0
20120509,2,17.0
20120509,3,17.0
20120509,4,17.0
20120509,5,17.0
20120509,6,17.83
20120509,7,19.33
20120509,8,21.57
20120509,9,23.36
20120509,10,23.51
20120509,11,23.8
20120509,12,24.0
20120509,13,24.0
20120509,14,24.0
20120509,15,24.0
20120509,16,23.63
20120509,17,23.63
20120509,18,23.8
20120509,19,23.43
20120509,20,23.63
20120509,21,23.63
20120509,22,20.96
20120509,23,19.34
20120509,24,18.87
20120510,1,18.68
20120510,2,18.33
20120510,3,18.31
20120510,4,18.0
20120510,5,18.0
20120510,6,18.68
20120510,7,20.46
20120510,8,22.51
20120510,9,22.52
20120510,10,23.34
20120510,11,23.46
20120510,12,23.46
20120510,13,23.46
20120510,14,23.46
20120510,15,23.38
20120510,16,23.38
20120510,17,23.38
20120510,18,23.38
20120510,19,23.38
20120510,20,23.46
20120510,21,23.46
20120510,22,21.69
20120510,23,19.5
20120510,24,19.25
20120511,1,19.42
20120511,2,18.7
20120511,3,18.69
20120511,4,18.69
20120511,5,18.7
20120511,6,19.42
20120511,7,19.97
20120511,8,21.81
20120511,9,22.13
20120511,10,23.11
20120511,11,23.34
20120511,12,23.12
20120511,13,23.12
20120511,14,23.11
20120511,15,22.22
20120511,16,22.13
20120511,17,22.13
20120511,18,21.81
20120511,19,21.81
20120511,20,21.81
20120511,21,22.22
20120511,22,20.75
20120511,23,19.96
20120511,24,19.42
20120512,1,18.98
20120512,2,18.25
20120512,3,17.93
20120512,4,17.63
20120512,5,17.99
20120512,6,18.0
20120512,7,18.92
20120512,8,19.56
20120512,9,21.16
20120512,10,21.98
20120512,11,23.55
20120512,12,23.64
20120512,13,23.55
20120512,14,23.55
20120512,15,21.98
20120512,16,21.98
20120512,17,22.09
20120512,18,22.09
20120512,19,21.98
20120512,20,23.55
20120512,21,24.0
20120512,22,22.0
20120512,23,21.16
20120512,24,19.83
20120513,1,18.94
20120513,2,18.48
20120513,3,18.48
20120513,4,18.0
20120513,5,18.0
20120513,6,18.48
20120513,7,18.48
20120513,8,18.95
20120513,9,19.98
20120513,10,21.16
20120513,11,22.98
20120513,12,22.98
20120513,13,23.55
20120513,14,23.55
20120513,15,23.55
20120513,16,23.55
20120513,17,23.57
20120513,18,24.0
20120513,19,24.0
20120513,20,24.0
20120513,21,25.72
20120513,22,23.55
20120513,23,21.16
20120513,24,19.18
20120514,1,18.21
20120514,2,18.16
20120514,3,18.13
20120514,4,18.14
20120514,5,18.12
20120514,6,18.48
20120514,7,19.88
20120514,8,21.27
20120514,9,24.0
20120514,10,24.0
20120514,11,24.4
20120514,12,24.71
20120514,13,24.71
20120514,14,25.39
20120514,15,24.4
20120514,16,24.4
20120514,17,24.0
20120514,18,24.4
20120514,19,24.4
20120514,20,24.4
20120514,21,24.4
20120514,22,21.57
20120514,23,20.38
20120514,24,18.99
20120515,1,18.93
20120515,2,18.93
20120515,3,18.93
20120515,4,18.91
20120515,5,18.93
20120515,6,19.07
20120515,7,19.38
20120515,8,23.0
20120515,9,23.89
20120515,10,25.72
20120515,11,25.76
20120515,12,26.26
20120515,13,25.72
20120515,14,25.72
20120515,15,24.82
20120515,16,23.89
20120515,17,23.89
20120515,18,23.89
20120515,19,23.89
20120515,20,24.82
20120515,21,25.72
20120515,22,23.0
20120515,23,19.39
20120515,24,19.18
20120516,1,19.56
20120516,2,19.31
20120516,3,19.13
20120516,4,19.13
20120516,5,19.13
20120516,6,19.69
20120516,7,19.79
20120516,8,23.19
20120516,9,24.06
20120516,10,24.5
20120516,11,25.25
20120516,12,25.43
20120516,13,25.25
20120516,14,25.34
20120516,15,25.25
20120516,16,25.25
20120516,17,25.25
20120516,18,24.5
20120516,19,24.38
20120516,20,24.5
20120516,21,25.25
20120516,22,24.0
20120516,23,19.9
20120516,24,19.74
20120517,1,20.5
20120517,2,20.5
20120517,3,19.59
20120517,4,19.59
20120517,5,19.62
20120517,6,20.5
20120517,7,21.24
20120517,8,24.11
20120517,9,24.74
20120517,10,26.0
20120517,11,26.48
20120517,12,26.48
20120517,13,26.48
20120517,14,26.48
20120517,15,26.0
20120517,16,25.63
20120517,17,25.63
20120517,18,25.63
20120517,19,25.63
20120517,20,25.63
20120517,21,26.0
20120517,22,24.82
20120517,23,21.14
20120517,24,20.55
20120518,1,20.29
20120518,2,20.21
20120518,3,20.21
20120518,4,20.21
20120518,5,20.21
20120518,6,20.29
20120518,7,21.39
20120518,8,26.01
20120518,9,26.01
20120518,10,26.01
20120518,11,26.5
20120518,12,26.5
20120518,13,26.48
20120518,14,26.48
20120518,15,26.48
20120518,16,26.48
20120518,17,26.01
20120518,18,26.01
20120518,19,24.48
20120518,20,25.37
20120518,21,26.01
20120518,22,25.85
20120518,23,21.29
20120518,24,20.99
20120519,1,19.5
20120519,2,19.38
20120519,3,19.19
20120519,4,19.16
20120519,5,19.18
20120519,6,19.38
20120519,7,19.49
20120519,8,20.19
20120519,9,21.81
20120519,10,23.87
20120519,11,24.95
20120519,12,24.99
20120519,13,24.99
20120519,14,24.95
20120519,15,24.95
20120519,16,24.7
20120519,17,24.95
20120519,18,24.95
20120519,19,23.87
20120519,20,24.95
20120519,21,26.0
20120519,22,24.95
20120519,23,21.19
20120519,24,20.15
20120520,1,19.48
20120520,2,19.19
20120520,3,19.18
20120520,4,19.16
20120520,5,19.19
20120520,6,19.38
20120520,7,19.38
20120520,8,19.56
20120520,9,20.35
20120520,10,21.81
20120520,11,23.79
20120520,12,24.95
20120520,13,24.95
20120520,14,24.99
20120520,15,24.99
20120520,16,24.99
20120520,17,24.99
20120520,18,24.99
20120520,19,24.99
20120520,20,24.99
20120520,21,26.0
20120520,22,24.99
20120520,23,21.81
20120520,24,20.14
20120521,1,20.09
20120521,2,20.05
20120521,3,19.56
20120521,4,19.56
20120521,5,20.09
20120521,6,20.14
20120521,7,21.03
20120521,8,23.95
20120521,9,25.43
20120521,10,26.0
20120521,11,26.0
20120521,12,26.94
20120521,13,26.62
20120521,14,26.12
20120521,15,26.12
20120521,16,26.0
20120521,17,26.0
20120521,18,26.0
20120521,19,26.0
20120521,20,26.0
20120521,21,26.12
20120521,22,25.43
20120521,23,21.92
20120521,24,20.61
20120522,1,20.57
20120522,2,20.35
20120522,3,20.0
20120522,4,19.98
20120522,5,20.02
20120522,6,20.57
20120522,7,21.22
20120522,8,24.63
20120522,9,25.43
20120522,10,26.0
20120522,11,26.76
20120522,12,27.36
20120522,13,27.29
20120522,14,27.36
20120522,15,26.76
20120522,16,26.52
20120522,17,27.36
20120522,18,26.52
20120522,19,26.52
20120522,20,26.52
20120522,21,27.36
20120522,22,26.0
20120522,23,23.0
20120522,24,21.31
20120523,1,21.29
20120523,2,21.29
20120523,3,21.04
20120523,4,20.97
20120523,5,21.21
20120523,6,21.21
20120523,7,21.68
20120523,8,26.0
20120523,9,26.86
20120523,10,27.36
20120523,11,29.13
20120523,12,31.17
20120523,13,31.34
20120523,14,31.34
20120523,15,31.34
20120523,16,31.34
20120523,17,31.17
20120523,18,31.34
20120523,19,29.0
20120523,20,29.0
20120523,21,31.31
20120523,22,26.86
20120523,23,23.5
20120523,24,21.4
20120524,1,22.23
20120524,2,21.76
20120524,3,21.74
20120524,4,21.63
20120524,5,21.74
20120524,6,21.76
20120524,7,23.28
20120524,8,26.06
20120524,9,27.06
20120524,10,27.97
20120524,11,28.97
20120524,12,29.0
20120524,13,30.21
20120524,14,30.21
20120524,15,30.21
20120524,16,30.21
20120524,17,30.21
20120524,18,29.0
20120524,19,27.97
20120524,20,27.97
20120524,21,28.97
20120524,22,27.06
20120524,23,24.94
20120524,24,23.21
20120525,1,22.32
20120525,2,22.32
20120525,3,21.91
20120525,4,21.91
20120525,5,21.92
20120525,6,22.32
20120525,7,23.5
20120525,8,27.26
20120525,9,28.49
20120525,10,28.49
20120525,11,29.9
20120525,12,30.57
20120525,13,31.47
20120525,14,31.47
20120525,15,31.9
20120525,16,31.24
20120525,17,29.98
20120525,18,29.94
20120525,19,28.97
20120525,20,28.97
20120525,21,29.0
20120525,22,28.4
20120525,23,26.61
20120525,24,23.21
20120526,1,21.92
20120526,2,21.74
20120526,3,21.72
20120526,4,21.35
20120526,5,21.27
20120526,6,21.27
20120526,7,21.35
20120526,8,22.37
20120526,9,24.85
20120526,10,27.21
20120526,11,28.97
20120526,12,30.38
20120526,13,30.29
20120526,14,30.48
20120526,15,31.94
20120526,16,31.94
20120526,17,32.48
20120526,18,33.09
20120526,19,29.76
20120526,20,30.29
20120526,21,32.48
20120526,22,28.97
20120526,23,25.55
20120526,24,22.46
20120527,1,21.26
20120527,2,21.16
20120527,3,21.03
20120527,4,20.93
20120527,5,20.6
